Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,834094,870322,2023-12-22 21:03:46 CST,2023-12-22,21:03:46,Photo,"16,508",14731,1097,225,149,2,16,4,51,233,,-,0,0,0,N/A,https://www.facebook.com/100044573580122/posts/918228399672938,"無論再冷風再大，我們都會集結力量、互相支持，一起迎向勝利✌🏼！ ​ 今天是「唱土地的歌，拼咱的希望」拼字活動的第二天，從高雄、台南、嘉義到雲林，可能是這次氣溫最低的一天，但也是最能看出我們集結力量有多強的一天，我們要走向世界、捍衛民主的康莊大道，絕對不走回鎖進中國、向威權低頭的老路。 ​ 我始終認為，選舉是民主嘉年華，我們要用具體的國家願景，帶給人民快樂和希望。從昨天的「選對的人」到今天的「走對的路」，接下來兩天我們繼續會集結眾人的力量，拼出「美德WIN台灣、台灣WIN得美」。 ​ 第一站的高雄，擁有著山、海、河、港的優勢條件，也有豐富的人文與自然資源，是一座有光榮歷史的城市。未來，我將透過三大主軸、九大建設，讓高雄成為「海洋國家的首都」： ​ 第一，高雄成為「科技大城」 1. 推動「大南方科技S廊帶計劃」，從台南科學園區往南，串起南科高雄園區、橋頭科學園區、楠梓產業園區、仁武產業園區，再加上南高雄亞灣區5G AIoT創意園區、屏東科技園區，台積電2奈米製程進駐楠梓園區，中油推動循環經濟及創新材料園區，高雄市亞灣2.0計畫，碳權交易所在高雄，石化鋼鐵低碳轉型，藉此，帶動「產業移動、人才移動、投資移動」，讓南台灣成為台灣的新南向窗口。 2. 積極爭取國內外頂尖大學來高雄設立分校，打造高雄成為台灣下一座「科技大城」！ ​ 第二，高雄成為「雙港大城」 1. 高雄港第七貨櫃中心：第1期工程已於今年5月啟用，第2期工程預計2024年5月啟用，將大大提升高雄港的國際競爭力，協助鞏固貨櫃樞紐港地位。 2. 前鎮漁港：打造前鎮漁港成為兼具生產、消費及休閒之亮點港，預計陸續於2024年底前完工。 3. 高雄海洋科技產業創新專區：建置水下基礎設施之廠房與重件碼頭，並培育海洋產業人才，包含離岸風電海事工程專業、維護及高階經營在地人才等等的軟實力。 4. 高雄國際機場新航廈工程計畫：第一期建設計畫完工之後，可提升航廈年容量至1,209萬人次。未來，將繼續支持高雄的海空雙港建設，讓高雄成為國際「雙港大城」！ ​ 第三，高雄成為「便捷大城」 1. 高雄捷運路網建設「四線齊發」，邁向「輕軌成圓、捷運成網」：未來捷運岡山路竹延伸線、捷運黃線、小港林園線、輕軌第二階段，帶領高雄迎向淨零碳排的大眾運輸時代。 2. 國道7號高雄路段建設計畫：未來完工後將提供高雄港便捷之聯外交通，協助解決國1、國10及台88線交通壅塞問題。而國7通車前，交通部已優先推動貨櫃專用道工程，預計明年完工通車將可先紓解高雄港車流。 3. 推動國道10號里港交流道至新威大橋新闢道路工程計畫：將大幅縮短緊急醫療救護的時間，也可將農特產品由產地直達消費者餐桌，甚至可以快速到達北農，降低運輸成本，也讓更多人能方便來山區鄉鎮旅遊體驗。 ​ 第二站的台南，是台灣的文化古都，這幾年也在眾多科技產業進駐投資下，蛻變成為我們大南方的科技重鎮。未來，我會在大南方科技S廊帶計劃下，支持台南成為聞名全球的「文化首都，科技新城」： ​ 第一，打造台南成為世界的「科技新城」： 當年解決用水需求，讓台積電5奈米製程最終落腳南科，就是我市長任內大家共同打拚完成的。因為台積電進駐南科，發展成熟而且深具競爭優勢的製程，讓台南不僅是台灣的台南，而是世界的台南。 ​ 1. 持續推動大南方科技S廊帶計劃。從台南科學園區往南，串起南科高雄園區、橋頭科學園區、楠梓產業園區、仁武產業園區，再加上南高雄亞灣區5G AIoT創意園區、屏東科技園區，台積電2奈米製程預定進駐楠梓園區，中油推動循環經濟及創新材料園區，再結合台南市的沙崙智慧綠能園區、高雄市的亞灣2.0計畫，以及碳權交易所在高雄，石化鋼鐵低碳轉型，串連起完整的產業廊帶。 2. 推動台南科學園區擴建。為大南科地區注入新成長動能。未來引進半導體、智慧機械、智慧生醫等產業，鞏固台南科技重鎮地位。也要在沙崙智慧綠能科學城，推動資安暨智慧科技研發專區，並吸引中央研究院南部院區落腳，積極招商引資，發展成台灣重要的智慧應用、綠能科技研發基地。 ​ 第二，打造台南成為國家的「文化首都」： 從左鎮化石園區，到赤崁樓與安平古堡，台南作為台灣「文化首都」，絕對當之無愧。 明年台南即將迎來建城400週年，台灣燈會在台南、經濟部台灣設計展在台南、文化部台灣文博會也會在台南。為了推動台南的文化建設： 1. 支持臺史博第二期擴建計畫，增強其服務功能。 2. 擴大鹽水岸內糖廠影視園區，協助台灣優質影劇的發展。 ​ 我也相信，一座偉大的文化首都，絕對是一座能讓市民安居樂業的城市。我會全力支持台南各項建設，讓台南成為人人稱道、國際水平的宜居城市。 1. 全力支持台南捷運藍線和綠線優先推動；支持台南鐵路立體化延伸至永康、新市；支持西濱快速公路延伸到台86線，台86線延伸到內門，完成大台南地區四橫三縱高、快速道路路網最後一塊拼圖。 2. 全力支持成大沙崙醫院擴建，提升大台南地區兒少醫療量能，也擴展成生醫園區，成為南台灣醫學重鎮。 3. 全力支持曾文南化聯通管工程、台南海水淡化計畫，以及永康再生水、安平再生水工程、仁德再生水等各項再生水工程，滿足台南產業再進步的用水需求。 ​ 第三站的嘉義，倚山傍海，有阿里山的壯闊，也有沿岸豐富的鹽田景觀。嘉義豐富的文化，也是所有鄉親的驕傲。未來我會透過「一中心兩園區」、「南院、鐵道、阿里山」與「三大亮點」，打造「科技文化雙軸心，建設升級新嘉義」！ ​ 第一，推動產業建設「一中心兩園區」： ​ 目前太保市已經成立「亞洲無人機AI創新應用研發中心」，產、官、學共計35間廠商進駐，也規劃無人機物流測試場域。「民雄航太園區」，將會成為無人機及零組件生產基地，加上「嘉義科學園區」將引進的無人載具產業，嘉義，未來就是無人機民主供應鏈的重要基地。 ​ 嘉義科學園區將吸引半導體、精密機械、精準醫療廠商進駐，預計2029年底完成園區開發，預估將達到每年380億元營業額，創造直接就業機會5,700個。我也贊成嘉義大埔美園區、馬稠後園區，優先讓科技產業落腳，未來要吸引更多元的企業進駐，帶動嘉義整體產業轉型升級。 ​ 第二，我會打造觀光建設「南院、鐵道、阿里山」： ​ 故宮南院二期，在2027年底開館試營運，完工後將增加空間，可以舉辦國際級大型展覽，讓故宮南院成為展現台灣軟實力的南方之星。此外，我支持強化嘉義市鐵道文化園區發展，並贊成發揚嘉義的林業文化，振興地方觀光。 ​ 從市區一路往山上走，阿里山的林業與鐵道文化景觀，是嘉義、更是台灣的重要文化資產。政府將於2024年起，投入60億元建設重塑「大阿里山百年軸帶」，讓阿里山繼續成為國家級的森林亮點，吸引國內外觀光客拜訪，也已經與日本、瑞士等國家高山鐵路締結姊妹鐵道，未來更可利用鐵路外交，行銷台灣。 ​ 第三，我會完成民生建設「三亮點」： ​ 政府全力支持台灣養豬產業升級，讓嘉義縣肉品市場拆除及新建，預計2025年12月完工。未來就會有旗艦型畜產冷鏈，也將成為全國第一家採用國際現代化屠宰設備之屠宰場，符合屠宰場HACCP及外銷出口標準，支持國內優質肉品外銷。 ​ 日前也確定Outlet落腳嘉義高鐵站前，得標廠商預計將投入48億元，第一期開發預計於2028年營運，全案預計於2032年完成，未來會完善站區機能、提供地方就業機會，帶動商業機能。 ​ 嘉義縣市的鐵路高架化延伸計畫，2023年5月已經核定，北起大林車站南方的頂寮路平交道北側，南至嘉義市嘉北站北端，未來將減少平交道事故，活化更多用地，為嘉義發展帶來新的動力。 ​ 第四站的雲林，是台灣的農業首都，每一項農產品都是雲林的鄉親不分好天歹天，辛苦種植的成果。未來，我會以三大支持，推動雲林的「農業首都，健康升級」的計畫： ​ 第一大支持，推動農漁業建設與水環境建設： 1. 雲林到嘉義支援調度幹管，透過水庫用幹管連通，相互支援調度，改善缺水問題；另外配合濁幹線渡槽橋工程，讓雲嘉南水資源可以互相支援，有需要時曾文水庫就可挹注雲林。 2. 支持下崙海水統籌供應系統，以延管供給青蚶養殖區海水用水，口湖鄉下崙是養殖重鎮，透過興建幹管、支管延伸到青蚶養殖區，改善養殖漁業的海水供應。 3. 「漢光果菜區域冷鏈物流中心」就在雲林，是全台灣第一座區域級冷鏈物流中心，為國產農產品保鮮與運輸立下里程碑，也代表台灣農業的轉型升級，未來我會支持推動第二期，更要透過雲林的經驗推廣到全台灣。 ​ 第二大支持，發展三個關鍵園區，力挺雲林產業發展： ​ 1. 「台西綠能園區」，在今年啟動的韋能新興電廠，就是台灣容量最大的太陽能電廠，不僅活化過去的工業區土地，還創造就業機會，帶動地方繁榮，這是沒有污染的工業。 ​ 2. 「雲林科學園區」，緊鄰高鐵站，以及雲林科技大學、虎尾科技大學、中國醫藥大學北港校區，有最好的地理位置，未來會持續支持雲林科學園區擴建，吸引更多低碳永續及高附加價值的廠商進駐、投資。 ​ 3. 「雲林褒忠產業園區」，褒忠產業園區位於台糖馬光農場，因此與台糖合作設置農業加值產業園區，未來將引進食品製造業、農機設施業、批發與倉儲業等，幫助農業再加值。全區開發可望帶動投資金額309億元，創造1萬1千個就業。 ​ 第三大支持，照顧雲林鄉親的健康，提供更好的醫療品質： ​ 1. 台大醫院雲林分院虎尾醫院的醫療大樓、綜合大樓及醫護宿舍新建工程，已於2022年12月核定。未來我會全力支持台大醫院虎尾院區新建擴充工程，持續照顧雲林海線鄉親的健康。 2. 國家級高齡醫學暨健康福祉研究中心，預計要在2025年進駐使用，未來將由國家衛生研究院及台大醫院雲林分院密切合作，提升雲林及台灣的高齡健康和長期照顧的研究，作為中央及地方政策推動的參考，協助雲林建立適合在地老化及友善高齡的安居環境。 ​ 要完成這樣的願景，一個過半的國會非常重要。為了台灣未來的希望，我們要支持對的立法委員，一起建設更美好的台灣！高雄的 登真-邱議瑩、 邱志偉、 李柏毅 拚搏未來、 林岱樺、 李昆澤、 黃捷、 高雄小金剛許智傑、 賴瑞隆，台南的 立法委員賴惠員、 郭國文、 陳亭妃、 林宜瑾、 林俊憲、 王定宇，嘉義縣市的 立法委員 王美惠、 蔡易餘 家己人、 陳冠廷 Kuan-Ting Chen，以及雲林的 蘇治芬、 劉建國，各個都是優秀的國會戰將，為台灣努力打拚。 ​ 懇請各位鄉親，2024 團結一致，明年 1 月 13 日，總統副總統支持 2 號賴清德、蕭美琴，立委支持民主大聯盟、政黨票支持 6 號民主進步黨，讓美德贏台灣，也讓台灣贏得美！",https://www.facebook.com/photo.php?fbid=918225949673183&set=a.519537102875405&type=3,,,Photos from 賴清德's post,,,,,1.31
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2033945,2167759,2023-12-22 21:00:29 CST,2023-12-22,21:00:29,Photo,"23,726",19724,3377,238,142,6,42,5,66,126,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/902486237910371,Team KP召集令，給義無反顧的你！ 明天下午新竹，晚上到高雄，讓全台灣 #改變成真 ！ 12月23日一連兩場大造勢，從新竹到高雄、從下午到深夜，陪你度過超級星期六！ 「民眾大會師」、「三軍齊聚挺柯P」，歡迎民眾相揪親朋好友現場參與，或撥空收看直播，一起幫阿北加油打氣！ 【新竹 新未來】民眾大會師 ｜時間｜12/23（六）13:30-16:00 ｜地點｜新竹市立體育館（新竹市東區公園路295號） ｜陣容｜ 總統候選人 柯文哲 副總統候選人 @吳欣盈 不分區立委候選人 黃珊珊、 黃國昌、 陳昭姿 、吳春城 、新竹市議員 李國璋 新竹市東區市議員、宋品瑩 新竹市議員 新竹縣議員 林碩彥 特別嘉賓 新竹市立委候選人 柯美蘭 【三軍齊聚挺柯P】 ｜時間｜12/23（六）18:00-21:00 ｜地點｜高雄岡山河華路（前峰路到岡山路段） ｜陣容｜ 總統候選人 柯文哲 主辦人 陳清茂 台中市第1選區立委候選人 蔡壁如 高雄市第1選區立委候選人 曾尹儷-2023高雄市立委第一選區候選人 不分區立委候選人 林國成 、 張啟楷 台北市議員 林珍羽 台中市議員 江和樹 #民眾黨 #台灣民眾黨,https://www.facebook.com/photo.php?fbid=902486221243706&set=a.520233142802351&type=3,,,,,,,,-1.11
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2033945,2167759,2023-12-22 20:20:11 CST,2023-12-22,20:20:11,Status,"24,539",22811,768,107,242,25,9,85,25,467,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/902478057911189,請各位一同為國軍弟兄祈福！ 這幾天寒流來襲，請各位朋友要注意保暖。特別是早上離開床鋪，或從室內外出時，先緩一緩、衣物添足，避免溫差造成心血管疾病猝發。 但在這樣寒冷的天氣裡，我們有國軍弟兄仍在險境，需要大家的祝福、集氣。昨天海軍艦隊指揮部256戰隊海虎潛艦6名官兵，在小琉球西南方海域執行戰備偵巡任務時，瞬間湧浪過大、安全索脫鉤而落水，目前仍有3人失聯，國軍持續搜救中，請各位與我們一同祈福，期盼國軍弟兄平安歸來，並感謝他們日日夜夜、不辭辛勞，為國人安全的奉獻。,,,,,,,,,1.27
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,834094,870322,2023-12-22 18:00:02 CST,2023-12-22,18:00:02,Photo,"16,837",14884,1096,96,150,3,14,5,40,549,,-,0,0,0,N/A,https://www.facebook.com/100044573580122/posts/918138106348634,今晚 7 點，是副總統候選人的電視政見發表會， 蕭美琴 Bi-khim Hsiao 將向全國人民報告，我們對台灣未來的施政方向與展望。 ​ 邀請大家準時收看直播，一起 #選對的人 #走對的路 ！,https://www.facebook.com/photo.php?fbid=918137796348665&set=a.519537102875405&type=3,,,,,,,,1.34
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2033945,2167759,2023-12-22 10:00:45 CST,2023-12-22,10:00:45,Photo,"18,320",13192,4658,136,123,6,40,1,66,98,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/902204164605245,台灣已經歷經三次政黨輪替，過去，我們曾擁有人人稱羨的安全繁榮和民主自由，如今放眼四周，希望的光芒逐漸昏暗。 這個國家要往哪裡去？ 該做出改變了，不要再原地踏步。放下彼此的成見，一起為這塊土地發聲。 選戰倒數22天，我們要與你一起傳遞真實，我們希望聽到你的聲音，和我說說未來的目標和展望。我要募集36位志同道合的志願者，拍攝一段影片，那是我們向全台灣吶喊的宣言。 報名表單在留言處，在這場義無反顧拚一次的行列裡，希望看到你/妳和我們並肩！ #快來快來,https://www.facebook.com/photo.php?fbid=902398614585800&set=a.520233149469017&type=3,,,,,,,,-1.44
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,833604,869842,2023-12-22 09:00:45 CST,2023-12-22,09:00:45,Native Video,"41,954",36610,2433,852,308,5,33,8,75,1630,owned,Yes,205490,208841,0,00:00:59,https://www.facebook.com/100044573580122/posts/917778056384639,「唱土地的歌，拼咱的希望」DAY1 成功！ ​ 深深感謝宜蘭、花蓮、台東以及屏東的鄉親們，在這麼冷的天氣裡，不畏寒風堅定挺身而出，參加 ＃環島拼圖活動 ，和我一起撐起希望、唱出心聲，內心真的非常感動。 ​ 明年 1 月 13 日，讓我們將感動化為行動，懇請鄉親「選對的人」 2 號賴清德和 蕭美琴 Bi-khim Hsiao，立委支持民主大聯盟候選人，政黨票支持 6 號民主進步黨，帶領國家繼續穩健前行！,https://www.facebook.com/chingte/videos/2692959597518235/,,,「唱土地的歌，拼咱的希望」 Day 1 ＃撐起台灣｜宜蘭、花蓮、台東、屏東,,,,,4.1
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,613980,664893,2023-12-22 00:01:53 CST,2023-12-22,00:01:53,Status,"10,264",9134,877,48,65,4,10,7,33,86,,-,0,0,0,N/A,https://www.facebook.com/100044642490075/posts/924506369047438,這幾天，可說是今年入冬以來，最寒冷的時刻，許多地方，甚至出現個位數的溫度，提醒各位鄉親朋友，不論再忙，都一定要記得多加件衣服，注意保暖，身體健康永遠是最重要的事！ 而在寒冷的低溫中，我也要請所有國人同胞，一起為國軍弟兄集氣，海軍艦隊指揮部256戰隊海虎潛艦在執行任務時，有六名官兵不慎落海，三名獲救，但仍有三名弟兄還在搜救當中。 全體國軍弟兄，用生命守護國家人民，是我們最堅強的靠山，此刻，更需要我們作為國軍弟兄的依靠，讓我們一起祈願，搜救過程平安順利，所有國軍弟兄，都能平安歸來，度過難關。,,,,,,,,,1.14
賴清德,chingte,100044573580122,POLITICIAN,TW,2020年5月20日宣誓就任第15任副總統,2010-12-15 08:29:54,833604,869842,2023-12-21 22:24:58 CST,2023-12-21,22:24:58,Status,"10,689",7214,963,115,89,43,9,148,37,2071,,-,0,0,0,N/A,https://www.facebook.com/100044573580122/posts/917692196393225,今天中午，海軍所轄256戰隊海虎軍艦執行任務期間，實施浮航固定時，因瞬間湧浪過大，有六名官兵弟兄不慎落海，雖已救起三名弟兄，但目前仍有三人失聯。 ​ 海軍艦隊指揮部已立即成立緊急應變中心，而 蔡英文 Tsai Ing-wen 總統在第一時間得知消息後，也隨即前往左營海軍艦隊指揮部掌握搜救進度，並指示國防部全力搜救，不放棄任何機會，更要對已救起的三名弟兄提供最好的醫療協助。 ​ 國軍弟兄是國家重要的後盾，讓我們共同為海軍弟兄們祈禱，希望一切平安、早日歸隊。,,,,,,,,,-1.34
侯友宜,houyuih,100044642490075,POLITICIAN,TW,顧好台灣，人民好康！,2016-05-26 07:40:26,613980,664893,2023-12-21 21:00:02 CST,2023-12-21,21:00:02,Native Video,"63,483",55984,5283,1021,225,21,263,22,249,415,owned,Yes,2057529,2060648,0,00:01:31,https://www.facebook.com/100044642490075/posts/924369242394484,我的人生，歷經很多場的槍戰，大難不死，老天留我一條命，是要來捍衛中華民國青天白日，顧台灣的民主與自由。 中華民國是我的國家，台灣是咱的厝，我做事，只有是非黑白，不會胡作非為。 請民進黨，不要連我侯友宜都要抹紅！我強調，一定要加強國防，嚇阻戰爭，國家的領導人，一定要能備戰，不能引戰，「毋通草螟仔弄雞公」，甚至去做「相打雞仔」的事。 我走的，是反台獨，反一國兩制，對台灣未來最有利的中間路線，我堅持的是，台灣的未來，需要由兩三千百萬人共同決定。 台灣人民期待的是兩岸和平，不能因為我主張兩岸要和平、要交流，就把我抹紅成賣台，這不只是誣衊我，更是汙辱我們台灣人民的智慧！,https://www.facebook.com/houyuih/videos/631533798998766/,,,,,,,,6.56
柯文哲,DoctorKoWJ,100044470088043,PERSON,TW,"現任台灣民眾黨主席，前臺北市市長、臺大醫院急診部醫師、臺大醫院創傷醫學部主任、臺大醫學院教授
興趣:建立SOP

人生哲學：
對的事情認真做，不對的事不要做
心存善念，盡力而為
",2011-10-20 12:27:28,2033463,2167296,2023-12-21 20:59:39 CST,2023-12-21,20:59:39,Photo,"30,939",26805,3346,220,304,8,36,1,69,150,,-,0,0,0,N/A,https://www.facebook.com/100044470088043/posts/901905771301751,今天很開心，重回到熟悉的 #南門市場 ，看著大家在一個個明亮的空間、超整潔的地板，舒適的環境工作，沒有異味，更不用在海砂屋裡提心吊膽，滿臉的笑容，就知道當年我們堅持 #市場改建 是對的。 我先謝謝 #王銓國 會長和南門市場所有的攤商，沒有你們的支持，南門市場不會改建成功，我也要感謝過去 #北市府 新工處與市場處的老同事，謝謝你們在施工時的辛苦，感謝大家的努力，讓百年歷史的南門市場，陪著台北繼續美好。 南門市場不再只是傳統市場，會有更多國際觀光客來停留打卡，但願全台灣的市場，也能像南門市場一樣，乾淨、衛生、整潔、帶給人們美味、還有人情味。,https://www.facebook.com/photo.php?fbid=901905691301759&set=a.520233149469017&type=3,,,Photos from 柯文哲's post,,,,,1.17
