,serial_number,User Name,URL,Post Created,combined_text,mention_other,mentioned_other,attack,target,description
513,1134,houyuih,https://www.facebook.com/100044642490075/posts/904834164347992,2023-11-15 15:26:04 CST,2024，是屬於人民的時刻，大家一起走，一定會成功！ 感謝馬英九總統的見證，我與柯文哲主席、朱立倫主席在今天，達成一致共識，為了共同理念，為了國家安全、人民福祉，我們都將放下個人，在政黨合作下一同前進，推動第三波民主改革，實現政黨輪替，完成人民期待。 這段時間以來，對於藍白是否合作，所有民眾、支持者的期待、關心，甚至是擔憂，我都點滴在心，雖然過程中有些動盪，但我的目標始終堅定，就是要維護兩岸和平，守護中華民國的安全，為台灣這片土地的人民，掃除貪污腐敗！ 距離大選剩下約兩個月，這也代表，台灣再兩個月，就有機會迎向改變！我與柯主席，一定會攜手，守護中華民國，讓台灣這片土地的人民平安，還給大家清廉、效能的政府。我也要懇託所有好朋友，從今天到17日，接到民調電話，唯一支持侯柯配！政黨支持國民黨！ 大家一起走，一定會成功，台灣一定會勝利！,yes,"柯, 藍白",no,,
17,1138,houyuih,https://www.facebook.com/100044642490075/posts/904974317667310,2023-11-15 21:50:55 CST,上午的政黨協商後，大家關心的「藍白合」，確定18號公布結果。我繼續候選人行程，一直到晚上，不斷地接到很多好朋友的電話，有鼓勵，還有質疑。鼓勵，是期盼我繼續爭取更多的支持，質疑，則是為什麼當初堅持的「政黨支持度」，沒有出現在兩黨的六項共識中？為什麼要退讓這麼多？ 我相信這個時候，支持者的心情，會有焦慮，也有很大壓力，擔心結果不能如預期，那該怎麼辦，而這樣的情況，藍白雙方一定都會有，但既然要合作，彼此雙方就要有所取捨，既然是協商，就該是一個可以協調、可以互相討論的過程，謝謝所有參與這次協商的每一位，不論是柯文哲主席、朱立倫主席，以及馬英九前總統，我們都是希望從討論中，協調出一個大家都可以接受的方式，或許我們各有立場，但我們並沒有堅持己見，或許各有期待，但我們有個更大的共同目標，那就是要讓政黨輪替，要讓台灣不再意識型態治國，要讓台灣不再空轉下去。 在這樣的共同期待下，我們各自在小我上，都做了一些取捨，讓大我的目標，可以儘快完成，畢竟「藍白合」只是開始，我們還有好多的事，要一起努力。 我是基層警察出身，歷經40多年的公務生涯，讓民眾「安居樂業」、社會「公平正義」是我加入政府工作的初衷，更是我人生第一次選舉時的承諾，至今沒有改變！所以，當國家不再安全，民眾不能安心，社會不再公平，甚至失去了正義，我義無反顧扛起責任，不計個人得失，只希望守護中華民國安定繁榮，讓台澎金馬這片土地所有人民，平安永在。 謝謝大家的支持和體諒，請當我最堅強的後盾，也期待更多人和我們一起，並肩作戰，完成政黨輪替，讓台灣迎向更好的明天，下一代有更璀璨的未來！,yes,"柯, 藍白",no,,
309,1161,houyuih,https://www.facebook.com/100044642490075/posts/906497030848372,2023-11-18 21:02:45 CST,不管外面風雨多大，咱攏要堅定向前走！ 今天一整天的行程，從南到北，早上先到高雄，與陳若翠-微笑加油讚、曹桓榮．高雄繁榮一同舉辦聯合競選總部成立大會，上千位民眾高舉國旗，氣勢非凡，給予我們堅定的信心，明年1月13日，如同 韓國瑜市長所說，人民的選票，不能變成民進黨貪汙的鈔票，讓國民黨帶來改變！ 下午來到汐止，感謝數千位全國農漁會的好朋友齊聚一堂為我加油，當農民朋友將象徵吉祥物的農特產交到我手上，我知道，這不僅是一份祝福，更是所有基層鄉親的請託，希望我改變兩岸兵兇戰危的現況，讓東西賣得出去，生意進得來，大家的期望，就是我的使命，我一定會做到。 最後一站回到熟悉的新北市林口，跟洪孟楷共同成立聯合競總，林口近年人口數快速增加，建設也蓬勃發展，感謝立委、議員、里長跟市府團隊的緊密合作，我們一同爭取了林口交流道、推動林口工一，讓在地的生活變得更便利，但許多建設，仍須中央、地方攜手推動，既然民進黨政府補助大小眼，就讓侯友宜來做，改變縣市不平等的狀況，還給大家公平的對待，生活變得更好！,yes,民進黨,yes,民進黨,
767,1166,houyuih,https://www.facebook.com/100044642490075/posts/906956520802423,2023-11-19 18:19:42 CST,政黨輪替，專業問政，讓我們來改變！ 民進黨完全執政近八年，沒有過不了的法案，只有不想過的法案，本應監督政府、為民謀福的民意代表，在民進黨掌控底下，全變成黨意立委，行政失能、立法怠惰、監督無效，就是民進黨完全執政下的寫照。 2024選戰，不只要政黨輪替，實現民意期待，更要讓專業問政、多元創新的戰將前進國會。今日國民黨不分區立委提名名單公布，人選涵蓋外交國防、醫療衞生、原民客家、文化藝術、媒體學界、科技新創、法務肅貪、青年世代、基層組織、海外僑界、農林漁牧、勞工等多元類別，不僅名單亮眼，更要成為民眾監督的雙眼！ 名列不分區首位的韓國瑜市長，令全黨同志及喜愛韓市長的好朋友們都相當振奮，面對攸關中華民國未來的2024大選，我與韓市長，將攜手所有志同道合的夥伴，發揮最強戰力，實現政黨輪替，為人民興利除弊，帶給台澎金馬這片土地安定與繁榮。 面對後疫情時代、超高齡社會、少子化、醫病環境惡化等現象，國民黨也負責任地推出多名醫療社福領域代表，包括安泰醫院總院長 蘇清泉、台北醫學大學附設醫院婦科主任、不孕症權威陳菁徽醫師及前彰化醫師公會理事長蔡明忠醫師等。 AI科技、區塊鏈的國際浪潮下，台大資訊網路與多媒體研究所兼任助理教授葛如鈞，將以專家身分，為台灣新世代拚科技、拚新創、拚好未來！NCC前委員、清大科法所副教授翁曉玲，是言論自由的捍衛者，對於當今喪失獨立機關職能的NCC，就交由我們來改變！ 當前兩岸兵兇戰危的局勢，國際軍事戰略相當關鍵，陳永康是海軍二級上將、國艦國造規劃者，過去3年代表國民黨到美國參加美台國際工業會議，將為我國外交國防領域，注入專業堅實力量；在多元文化及族群共榮上，曾任新北市、高雄縣文化局長及新北市原民局長的林倩綺，將針對文化、族人權益發聲；擁有20年檢察官經驗的吳宗憲，則被譽為是貪官剋星，將為人民清查貪汙腐敗。 民進黨建設分藍綠、補助大小眼，造成縣市不平等，我也將與柯志恩、謝龍介、蘇清泉三位南台灣重要戰將，一起為民眾推動更多建設，翻轉南台灣！許宇甄、王育敏、 張嘉郡，皆是黨內重要女力，將在兒福議題、婦女權益、農業創新上，發揮專業問政力量，帶給大家更好的生活。 政黨輪替、揭弊打腐，是台灣的主流民意，侯友宜與全體國民黨戰將，將凝聚最大力量，組成最強戰隊，實現民眾期待，請大家跟我們一起，2024，讓台灣再出發！2024 台灣再出發 全國不分區立委名單 侯友宜hou.yuih hou.yuih 侯友宜,yes,"民進黨, 柯, 蔡, 吳",yes,民進黨,
308,1169,houyuih,https://www.facebook.com/100044642490075/posts/907061197458622,2023-11-19 22:42:58 CST,堅持走自己的路，為大家拚到底！ 參選總統過程中，每天南奔北走，踏遍各縣市，就是希望盡可能聆聽到大家的心聲，汲取大家的意見，並提出具體有感的政策，讓大家的生活，能往好的方向前進，為中華民國、為台澎金馬這片土地，帶來改變。 最近，好多關心我、關心國民黨的鄉親，看到我常常問：「為什麼別人怎麼挖苦你、怎麼汙辱你，你都不吭聲？」感謝每一位鄉親的關懷、不捨，甚至抱不平，我都點滴在心。但我想告訴大家，為了守護國家、人民，我連子彈都不怕，連死亡都無懼，但現在我必須要忍耐，因為下架貪汙腐敗的民進黨、實現政黨輪替，是大家的心願，也是我的使命跟責任！ 因此，我一直希望能夠和柯文哲主席攜手合作，一起完成政黨輪替，實現台灣多數民意的期待，今天聽到柯主席說，要以民眾黨總統候選人身分拚戰到底，我會尊重柯主席最後的決定，同時我也要跟所有鄉親報告，侯友宜的參選，不是為了政黨，也不是為了個人，是為了守護中華民國安全、創造兩岸和平、掃除貪汙腐敗，我會堅持走自己的路，和大家一起奮鬥，為大家拚到底，贏得最後勝利！走自己的路 侯友宜 hou.yuih,yes,"民進黨, 民眾黨, 柯",yes,民進黨,"Mentions that 柯文哲 likely doesn’t want to 合作, but also says he respects this"
968,1180,houyuih,https://www.facebook.com/100044642490075/posts/907932984038110,2023-11-21 13:46:19 CST,火網打詐，重刑轟詐，讓侯友宜來改變！ 詐騙猖獗，成千上萬受害者累積多年的血汗錢，被狡猾無良歹徒，輕輕鬆鬆榨乾，內心的悲痛憤恨，一生難以弭平，原本美滿的家庭更可能就此破碎，這些百姓們的痛，民進黨政府看見了嗎？沒有！ 據統計，每年國人遭詐騙金額高達700億元，民進黨政府這兩年成立「打詐國家隊」、「打詐辦公室」，撒了27億，詐騙卻越打越多，今年1至9月警察機關受理約2萬7千件詐騙案，比去年同期增加近6千件，更令民眾無法接受的是，執政黨要員竟跟吸金近百億的imB詐騙集團首腦勾勾纏，甚至收受利益，有這樣的執政黨，人民如何信賴？民進黨根本就是全台最大的詐騙集團。 我是警察出身，對於受害者的痛苦，我感同身受，更要討回公道！我承諾，上任後立刻實踐三大打詐政策，民進黨不做的，就讓侯友宜來做！ 一、騙得越多、關得越久： 1.犯罪所得超過定額者，無論個人或組織，皆加重刑責二分之一 2.提供人頭帳戶者，若再犯提高刑責二分之一 3.加強控管不明金流及地下匯兌 二、部會整合，組建打詐交叉火網： 1.整合相關部會資源，杜絕互踢皮球陋習 2.完善數位平台個資保護 3.管控查核網路（社群媒體）詐騙資訊 4.建立虛擬貨幣及第三方支付監管制度 三、加強兩岸及國際共打機制： 情報共享、聯手查緝，杜絕詐騙犯遊走兩岸及國際 詐騙犯罪已朝集團化、跨國化發展，打擊詐騙必須跨國合作，但民進黨政府執政7年多，兩岸關係冷凍，過去熱絡的兩岸共打機制也停擺，我是第一個代表中華民國去大陸協助調查案件的警官，深知「跨國共打」機制的重要性，未來我將致力緩解兩岸關係，恢復共打機制，更要與其他國家建立聯繫管道，共同打詐！ 一打詐，二掃毒，三除暴，對於民眾深惡痛絕的三大治安問題，我將以務實具體的政策，為大家帶來改變！,yes,"民進黨, 賴, 執政黨",yes,"民進黨, 執政黨/民進黨",
382,1183,houyuih,https://www.facebook.com/100044642490075/posts/908016274029781,2023-11-21 18:02:36 CST,這幾天，所有關心藍白是否合作的好朋友們，心情都非常焦慮，很多人詢問我，是否要再跟柯主席談一談，今天中午，我接到柯文哲主席電話，他也表達了同樣的想法。 面對廣大民意期待，我們責無旁貸，今早我已公開表達，我會等待柯主席到最後一刻，表達最大誠意，但在藍白協商過程中，許多不實謠言，惡意汙辱我的人格，模糊了問題的癥結點，也不斷激化雙方支持者的情緒，因此今天我特別舉行記者會，還原協商過程的真實狀況。 在11月15日的政黨協商共識中，我們同意不再堅持政黨支持度，而改成討論民調統計誤差，所以不是民眾黨讓國民黨，而是雙方各退一步，「我們退讓不再堅持政黨實力，這是彼此達成協議，不是誰讓誰，這個焦點不能被模糊，更不能亂說。」 我也要特別強調，在協商過程中，我從來沒有堅持一定要當正，政黨協商一定要有公平的原則，「誰贏就是正、誰輸就當副手」，只要民調專家說侯友宜輸了，我不但接受，還會呼籲支持者一起支持，輸了就要認輸，不能輸了卻落跑！ 至於協商過程中談到的統計誤差範圍幾趴，是跟樣本數有關，我再次鄭重說明，從來沒人說過是6%，話不能亂講，更不能用6%造成民眾誤解，甚至汙衊人格，要合作就應該講事實，沒有的事，不該再亂講。 對於當天專家學者會議的意見不同，沒有達成雙方15號簽字同意的六點聲明，以及外界產生的許多誤解，「唯有回到問題的癥結，才是解決問題的辦法」。因此，我在此公開呼籲柯主席，一起回到協商桌上，好好釐清事實，「不是誰說了算，而是科學說了算！」柯主席既然不斷強調科學，就讓我們用科學把事情說清楚，否則就算合了，雙方的支持者也會有意見，無法真正的藍白合作，無法贏得選舉。 我提出具體建議，請專家學者把所有民調攤開檢視，包括被民眾黨主張暫時擱置的三份媒體民調，並用公開透明方式，全程直播。由於距離中選會登記截止時間所剩不多，我也期盼柯主席，明天指派兩位民調專家學者，朱主席跟馬總統也各指派一位，用二對二方式進行討論，地點要回到馬辦，或到柯主席指定的地點，我都尊重。 在國家人民面前，政黨其次，個人一點都不重要，期盼柯主席跟我一起，回應所有支持藍白合民眾的期待，給所有支持者一個清楚說明，一起走完藍白合作的最後一哩路。,yes,"民眾黨, 柯, 藍白",yes,柯,"I think this counts because he says nobody ever said it was going to be 6%, this is fake news and damaging to his reputation. 要合作就應該講事實，沒有的事，不該再亂講(柯文哲 said a few days before that he did not want to give in 6%). So I guess this should be read as an indirect criticism"
1065,1187,houyuih,https://www.facebook.com/100044642490075/posts/908438103987598,2023-11-22 13:16:25 CST,侯友宜競選辦公室今日下午14 : 30，將舉行「回應民眾黨重新審視民調記者會」，邀請支持者及關心2024大選的好朋友們，線上參與記者會。侯友宜競選辦公室 回應民衆黨記者會 Live直播類告 直播頭告 Live 11.2214:30 14: 14:30 11.22 f国侯友宜hou.yuih f 侯友宜 O hou.yuih,yes,民眾黨,no,,
519,1189,houyuih,https://www.facebook.com/100044642490075/posts/696928335730726,2023-11-22 14:25:28 CST,侯友宜競選辦公室現正舉行「回應民眾黨重新審視民調記者會」，邀請支持者及關心2024大選的好朋友們，線上參與記者會。,yes,民眾黨,no,,
2,1208,houyuih,https://www.facebook.com/100044642490075/posts/909487840549291,2023-11-24 15:04:58 CST,顧好台灣，人民好康！ 今天，是中國國民黨 KMT建黨129周年，也是我與趙少康，共同完成中華民國第16任總統、副總統選舉登記的日子。此刻，是國民黨百年榮光的慶典，更是開創中華民國新未來的起點！ 我心裡非常明白，這段期間，大家對於藍白合作的期待，因此，無論遭受多少屈辱，我都願意承受，直到最後一刻。但既然，在民意與誠意面前，都無法獲得善意的回應，國民黨會扛起政黨輪替的使命，義無反顧，必然做到！ 2024選舉，是中華民國命運的轉捩點，也是正直、誠信的價值之戰，非常感謝少康兄，在這關鍵時刻，願意挺身而出，與我並肩同行，奮戰到底。我們不但是熟悉的老友，更是最親密的戰友，我們會用彼此的異同，凝聚所有人民的共同，就是守護中華民國的安全，為人民掃除貪污腐敗，顧好台灣這片土地，還給大家守清廉、講誠信、護公義的政府。 少康兄，曾是全國最高票的立委，肩負廣大民意期待，在立法院率先提出為兩岸關係立法的形式，催生了後續的《台灣地區與大陸地區人民關係條例》，也率先推動「陽光三法」，包括公職人員財產申報、國會遊說、政治捐獻法，總統副總統、五院正副院長等公職人員的財產，必須攤在陽光下，由社會大眾來監督，是建立清廉政治法制化的重要推手；擔任環保署長，更被譽為「卜派署長」，敢作敢為、魄力改革形象，深植人心。 這些年，少康兄更以其豐富學養，長期關注兩岸、國際及民生議題，直言無畏，一針見血反映民怨，無論為民服務，或為民喉舌，少康兄始終以民意為依歸，未來，我們更將攜手，為民而戰！ 感謝朱立倫主席，以及全黨同志，即便一路走來，外面風風雨雨，我們都堅定團結，勇敢向前，在國家安全之前，人民期待之下，我要懇託所有的縣市首長、民意代表、同志好朋友，作為侯友宜跟趙少康的分身，凝聚所有人民的期待。 國民黨，是唯一能完成政黨輪替、下架民進黨的最強戰隊，我們一起，讓改變的希望，遍灑台澎金馬，重新贏回中華民國，讓台灣再出發、人民有侯康！,yes,"民進黨, 藍白",yes,民進黨,"下架民進黨, hmm should this count? Because if I want this kind of posts to count maybe I should have also included 政黨輪替... "
510,1213,houyuih,https://www.facebook.com/100044642490075/posts/910039853827423,2023-11-25 17:19:16 CST,好康到臺南！侯康首場萬人造勢大會在臺南！邀請大家到場或線上參與！ 總統候選人侯友宜、副總統候選人趙少康、前立法院長王金平、黨主席朱立倫、嘉義市長黃敏惠和侯友宜競選辦公室組織副召集人謝龍介均將到場，全黨團結一致、捍衛中華民國、下架民進黨！ 明天下午17時30分，在臺南市海安路二段與成功路口，不見不散！也可以透過侯友宜Facebook直播，即時掌握現場動態！ 侯友宜、趙少康臺南競選總部成立造勢晚會 🔺時間：112年11月26日 17:30 🔺地點：臺南市海安路二段與成功路口 🔺造勢晚會全程直播，歡迎線上參加！總農候 佐燕友 安 大宣 安？ 候 選 友 人 宜 趙 趙剧圖 小蒸戴 綾黨 小 康类 想候謝 組 謝 召 龍 集遣 介 金 黃楽 敏 市 長 惠 國 永 倫 民 朱 王 前 主 立 金 席 平 父漢有機案 民有候康 112. 17：30 11.26開 26o 開放入場 活動地點 臺南市海安路二段 侯友堂 ，植少康臺南競選總部成立道勢晚會 與成功路口 活動時間 侯友宣 hou.yuih LIVE 線上同步直播,yes,民進黨,yes,民進黨,下架民進黨
444,1215,houyuih,https://www.facebook.com/100044642490075/posts/910088070489268,2023-11-25 19:39:19 CST,政黨輪替最強戰隊，讓我們來改變！ 昨日我與趙少康一同完成參選登記後，今天立刻展開全台輔選行程，一刻不敢停歇，就是要把握有限時間，全力衝刺，握緊每一雙民眾的手，傾聽每個地方的聲音，並與所有立委參選人、黨內同志一起，扛起民眾渴望改變的期盼，為台澎金馬這片土地，帶來改變！ 一早回到熟悉的桃園，看到超過四千名鄉親，共同揮舞著國旗，心中只有滿滿的感動，去年桃園市長選戰中，雖然國民黨選情一度不被看好，但憑藉堅定團結的意志，最後打出漂亮勝仗，明年大選，我們一定可以讓感動延續，實現民眾政黨輪替的期待，我跟呂玉玲委員也向鄉親承諾，未來一定會與張善政市長，中央地方攜手合作，讓明天的桃園，比今天更好。 下午我與盧秀燕市長、韓國瑜市長，也在充滿人情味的台中，一同為顏寬恒、廖偉翔、好立委 楊瓊瓔助陣。這些年，在媽媽市長的努力下，台中市的建設有目共睹，但還有許多地方的需求，需要中央更公平的對待，既然民進黨建設分藍綠、補助大小眼，就讓侯友宜跟趙少康，以及所有真正願意反映民意的立委，一同為台中鄉親出一口氣，實現公平正義，為大家謀福祉！ 一整天的行程下來，我也深刻感受到，為何少康兄當年從政時，能夠獲得民眾的高度讚賞跟支持，針對民進黨執政近八年，罄竹難書的劣跡，他一針見血道破，並展現為中華民國救亡圖存的堅定信念，我們的目標只有一個，帶給兩岸和平、台灣安全、人民安定，就讓國民黨來實現。 最強戰隊已經集結，請大家跟我們一起，打倒貪汙腐敗的政府，實現政黨輪替，國民黨一定做得到！,yes,民進黨,yes,民進黨,
428,1219,houyuih,https://www.facebook.com/100044642490075/posts/910461233785285,2023-11-26 13:33:33 CST,民進黨執政八年，貪汙腐敗、政府失能，2024讓侯友宜來改變！ 「講甲一畚箕，做嘸一湯匙」，正是民進黨執政的寫照，人民對政府最深的印象，就是兩岸局勢兵兇戰危、疫苗採購亂象叢生、進口雞蛋官商勾結、獄政失能警察枉死、詐騙猖獗政府擺爛、綠能發電綠營發財、利益輸送門神護航…… 民進黨執政劣跡罄竹難書，人民已經凍抹條！台灣的命運，不能再交給民進黨，改變台灣，讓國家回到正軌，就仰賴你我手中神聖的這一票，2024，讓侯友宜來改變！,yes,"民進黨, 賴, 綠營",yes,"民進黨, 綠營",
118,1224,houyuih,https://www.facebook.com/100044642490075/posts/910663487098393,2023-11-26 22:19:41 CST,很多人常說，台南是民進黨的鐵票倉，甚至，是賴清德的本命區，去年謝龍介已吹響號角，距離成功只剩一步，今晚超過三萬名的台南鄉親，一起站出來，喊出我們渴望改變的心聲，就是要告訴全台灣，台南這次一定會翻轉！ 這些年，台南發生了好多令鄉親憤慨、傷心、害怕的事。88槍擊案，讓純樸善良的府城，出現重大治安隱憂，牽扯出的龐大光電利益，更是建立在農漁民的痛苦之上，還有正副議長賄選案、爐渣案、台南市府高官收賄、喝花酒等等，讓400年的府城榮光，蒙上一道道的陰影。 侯友宜是南部長大的孩子，踏實、誠信、認真，是這片土地教會我的事；趙少康從小在台南讀書、成長，與台南的情感永遠不變。 既然民進黨把台南鄉親的支持，當作是理所當然，甚至把大家的懇託，拋諸腦後，就讓侯友宜跟趙少康來改變，帶給台南更光明、希望的未來，給民進黨一個教訓，他們才會檢討反省！ 今天我也來到台北市、台中市，與國民黨的戰將李彥秀、游淑慧 台北市議員、江啟臣一起向民眾懇託，感謝馬英九總統、朱立倫主席、台灣公道伯 王金平院長、胡志強市長、韓國瑜市長、郝龍斌市長、盧秀燕市長、蔣萬安市長、黃敏惠市長及許多好朋友的站台力挺，對於民眾政黨輪替的期待，國民黨不但是最強戰隊，更是唯一的選擇，我們一定全力以赴、使命必達！,yes,"民進黨, 賴",yes,"民進黨, 賴",
694,1240,houyuih,https://www.facebook.com/100044642490075/posts/911643623667046,2023-11-28 21:24:58 CST,台灣工商企業聯合會成立30年來，結合製造、商業、金融服務等各領域企業代表，協力推進台灣的經濟發展，可說是維繫台灣社會穩定成長的幕後英雄，今日我受邀出席30周年慶晚宴，除了表達祝福，也向所有工商界好朋友們報告，我參選總統最重要的三個目標。 首先，兩岸一定要和平，才能確保人民安全、產業穩健發展。我們要的是客機、不是戰機；我們要的是商機，不是危機，更要創造和平好時機，在所有參選人當中，我是唯一真正經歷過生死的人，實際用生命保衛人民，未來我也會堅守這樣的信念保家衛國，讓民眾遠離戰爭的威脅，擁有安定的生活。 而民進黨執政以來，造成貪汙腐敗叢生，已是人民最深惡痛絕的事，我當選總統後，一定會成立特偵組，把貪贓枉法一件一件查清楚，還給人民一個公道，打造清廉、公平、正義的政府！ 最後，身為執政者，最重要的是傾聽人民的聲音，莫忘世上苦人多，必須要將民眾的小事，當作自己的大事，以民眾的需要，作為我們的必要，才能打造人民安居樂業的好生活。 感謝今天在場的好朋友們，齊聲高喊凍蒜，表達對我的肯定與支持，侯友宜的參選，就是為了實踐這三項目標，無論外面多少風風雨雨，只要我們堅定正向的價值跟信念，就不怕選舉的鬥爭跟抹黑，請大家跟侯友宜一起攜手前行，讓台灣再出發，迎向安定、繁榮、有希望的未來！,yes,民進黨,yes,民進黨,
669,1243,houyuih,https://www.facebook.com/100044642490075/posts/912001600297915,2023-11-29 15:13:37 CST,侯康聯手臺北隊 最強戰隊撐臺北！ 蔣萬安市長上任後，臺北市市政快速進步，許多卡關多年的重大建設均迎刃而解，但蔣市長也有困擾，他曾以社子島發展為例，說「重大規劃或建設推動時常牽涉中央權限，每次希望和中央好好坐下溝通，一起來解決社子島發展，中央總是百般推諉」，上任近一年蔣萬安市府多次邀約，卻仍在等待中央回應。 「雙北好、臺灣好」臺北的發展不能等，我們需要積極任事，能為臺北爭取資源並推進市政的中央行政及立法團隊，1月13日請將總統、副總統選票投給侯友宜及趙少康，臺北市區域立委請支持國民黨提名的優秀同志，讓侯康聯手臺北隊，一起為臺北打拼，替臺北市排除障礙、發展建設。 🌟臺北市第一選區(北投、士林)：張斯綱 🌟臺北市第二選區(大同、士林)：游淑慧 台北市議員 🌟臺北市第三選區(中山、北松山)：王鴻薇 🌟臺北市第四選區(內湖、南港)：李彥秀 🌟臺北市第五選區(北中正、萬華)：鍾小平 🌟臺北市第六選區(大安)：羅智強 🌟臺北市第七選區(信義、南松山)：徐巧芯 🌟臺北市第八選區(文山、南中正)：賴士葆國民黨正副總統候選人 侯友宜 趙少康 台北市 立委候選人 張台 斯市 網第 李 賴 秀 天 葆 鍾 平 選 淑 侯 宜 趙 少 康 總 王台 薇 REMERA 20 24 台北再出發 Taipei City 侯友宜 hou.yuih,yes,賴,no,,
1179,1248,houyuih,https://www.facebook.com/100044642490075/posts/912471533584255,2023-11-30 12:15:54 CST,"勞工要的是公平台灣，不是功德台灣。 勞工朋友堅守崗位、兢兢業業，撐起台灣經濟，更是家庭的重要支柱，但這些年，物價飆漲、薪資停滯，勞權倒退、政府漠視，勞工朋友們的生活，越來越辛苦，換來的卻是政府一句「做功德」，這要人民如何接受？ 感謝全國產業總工會、全國金融業工會聯合總會、全國教師工會總聯合會、台北市產業總工會、高雄市產業總工會，舉辦總統候選人「工」辦政見發表會，讓我有機會就大家關心的勞工退休、企業併購、軍公教警消、非典型勞工、零碳轉型等五大勞工權益議題，與大家進行意見交流，以及報告我將推動的政策方向。 首先我承諾，未來上任後，每年將至少挹注一千億給勞保基金，確保穩定財源補貼，並讓撥補入法，優化勞保基金投資，以及召開勞保年金改革國是會議，檢討勞退新制提撥率，未來也將以四大方向，守護 #勞工退休權益： 1.雇主為勞工增加提撥率，可享加薪減稅。 2.逐步調高基本工資，提升至 33,000 元為目標。 3.守護弱勢，降低賦稅，為低薪者、扶養12 歲以下子女者減稅。 4. 65歲以上長者及55至64歲原住民長者，享排富全額補助健保。 而在 #企業併購 改組的過程中，我們必須讓勞工更有能力與雇主對話，因此我主張： 1.修訂《公司法》，讓上市公司至少設一名勞工董事。 2.修訂《團體協約法》，將企業併購所產生之資遣或勞動條件改變列入誠信協商事項。 3.修訂《勞動基準法》第20條，讓事業單位改組或轉讓時，由雇主代表與工會協商留用勞工原則與勞動條件，無工會者由勞資會議商定。為避免企業惡意資遣員工，若合併對象為關係企業，則須留用全數勞工。 不斷被政府漠視的 #軍公教警消權益，讓大家受盡委屈，未來我將推動三大改革： 1.軍公教薪資審議委員會4名專家學者中，至少1名由受僱者指定推派。 2.全力推動公務體系改革，包括最高年功俸調整、修正加班時數終結職場過勞、提升警消等基層公務員的軟硬體設備等。 3.全面檢討退撫法以及人事升遷制度。 #非典型勞工權益 部分，蔡英文2016年曾承諾訂定「派遣勞工專法」，但如今跳票，賴清德2018年擔任行政院長時喊出「中央派遣歸零」，一樣淪為口號。我會按各類勞動情形設計「定型化契約範本」，保障非典勞工，並以在新北市推動非典型勞動青年轉正職計畫的案例，由政府帶頭，逐步減少非典勞工，將非正式的派遣人員，逐步納入正式編制。 面對全球 #零碳轉型 趨勢，高碳排、高耗能產業受到衝擊，政府必須作為勞工後盾，我會在行政院下成立勞資政委員會，拉高決策層級，定期舉辦產業層級的勞資政社會對話；制定勞工淨零轉型計畫，協助勞工進修、轉職，並提出補償與失業救濟計畫；設立社會氣候基金，財源由碳費專款專用，補貼低收入戶，支持智慧綠能基礎建設、投資勞工轉型。 侯友宜是菜市場長大的孩子，與所有勞工朋友一樣出身基層，我不只跟大家站在一起，更要和大家一起帶來改變，顧勞工權益、護勞工尊嚴，我們逗陣行！",yes,"賴, 蔡",yes,"賴, 蔡",
756,1250,houyuih,https://www.facebook.com/100044642490075/posts/912516440246431,2023-11-30 15:00:05 CST,侯康搭配新北隊 新北最能向前行！ 13年前，在朱立倫前市長的邀請下，我走上從未想過的人生道路，自接任新北市副市長開始到今天，四千多個日子裡，我認真面對、不敢絲毫放鬆，為的就是要讓新北市更好、更不一樣！在所有夥伴的努力下，我們公托中心數量全國第一，捷運建設從3環3線到3環6線，尤其新莊塭仔圳都市重劃、五股垃圾山改造，更是幾十年做不到的，我們一起做到了！ 新北好，還要更好，1月13日總統、副總統請支持侯友宜、趙少康，區域立委請支持國民黨提名的優秀同志，讓最了解新北市的侯友宜搭配新北隊，讓最堅強的中央行政及立法團隊，繼續為新北服務！ 🌟新北市第一選區(淡水、八里、三芝、石門、林口、泰山)：洪孟楷 🌟新北市第三選區(三重區二重里等103里)：正派 蔡明堂 🌟新北市第四選區(新莊區中平里等75里)：蔣欣璋 🌟新北市第五選區(樹林、鶯歌及新莊民安里等9里)：洪佳君 🌟新北市第六選區(板橋中正里等65里)：林國春 🌟新北市第七選區(板橋九如里等61里)：葉元之．板橋 🌟新北市第八選區(中和力行里等76里)：張智倫 🌟新北市第九選區(永和及中和泰安里等17里)：林德福 🌟新北市第十選區(土城、三峽)：林金結 🌟新北市第十一選區(新店、深坑、石碇、坪林、烏來)：羅明才 🌟新北市第十二選區(汐止、金山、萬里、瑞芳、平溪、雙溪、貢寮)：廖先翔國民黨正副總統候選人 侯友宜 趙少康 廖 先 ç 葉 元 之 新北市 立委候選人 選 林 洪 第 福 楷 春 趙 康 候 ç 四 ç› 20 24 新北再 出發 New Taipei City 侯友宜 hou.yuih,yes,蔡,no,,
